41,1,1,2,3,1,1469,24,0,1,0,0,0,0,0,0,0
24,1,2,2,2,3,2323,36,0,0,0,0,0,1,0,0,0
26,1,2,2,1,1,2445,12,0,1,0,0,0,0,0,0,0
39,1,3,3,2,1,6458,18,0,1,0,0,0,0,0,0,1
30,0,2,3,1,2,7721,24,0,0,0,0,1,0,0,0,0
31,1,2,3,3,3,1449,6,1,0,0,0,0,0,0,0,0
25,0,2,3,2,1,7855,36,0,1,0,0,0,0,0,0,1
35,1,2,3,5,2,1680,12,0,0,0,0,0,1,0,0,0
47,1,2,3,1,1,3578,48,0,0,0,0,0,1,0,0,0
27,0,2,2,1,2,2132,10,0,0,0,0,1,0,0,0,0
23,0,2,3,5,2,4281,33,0,0,0,0,1,0,0,0,1
25,0,2,3,2,2,1835,21,0,0,0,0,0,1,0,0,1
27,0,2,2,1,3,1924,18,0,0,0,0,1,0,0,0,1
30,1,2,3,2,2,2121,12,0,1,0,0,0,0,0,0,0
30,1,2,3,2,3,639,12,0,0,0,0,0,0,1,0,1
34,1,3,3,2,3,1860,12,0,1,0,0,0,0,0,0,0
24,0,2,3,1,3,8487,48,0,1,0,0,0,0,0,0,0
29,1,2,3,2,2,6887,36,0,0,0,1,0,0,0,0,1
27,1,1,3,2,1,2708,15,0,0,0,0,1,0,0,0,0
47,1,2,1,2,1,1984,18,0,0,0,0,1,0,0,0,0
21,0,2,3,3,1,10144,60,0,0,0,0,0,1,0,0,0
38,0,2,3,1,1,1240,12,0,0,0,0,0,1,0,0,0
27,1,2,3,4,1,8613,27,0,1,0,0,0,0,0,0,0
35,1,2,3,1,3,2728,15,0,0,0,0,0,1,0,0,0
27,1,0,3,4,4,709,6,0,1,0,0,0,0,0,0,0
22,1,2,3,2,2,2462,18,0,0,0,0,1,0,0,0,1
30,1,2,3,3,3,3566,48,1,0,0,0,0,0,0,0,0
39,0,2,3,2,2,860,6,0,1,0,0,0,0,0,0,0
42,1,2,1,3,1,1346,6,0,0,0,0,0,1,0,0,0
38,1,2,3,2,1,1924,10,0,0,0,0,0,1,0,0,0
24,1,2,3,2,4,5848,36,0,0,0,0,0,1,0,0,0
36,1,3,2,3,3,6967,24,1,0,0,0,0,0,0,0,0
20,0,2,2,2,2,1282,12,0,0,0,0,1,0,0,0,1
48,1,2,3,3,2,1288,9,0,0,0,0,0,0,1,0,0
45,1,1,3,2,2,339,12,0,0,0,1,0,0,0,0,0
30,0,2,3,2,1,1055,18,0,1,0,0,0,0,0,0,0
70,1,3,1,2,3,7308,10,0,1,0,0,0,0,0,0,0
36,1,2,3,5,1,909,36,0,1,0,0,0,0,0,0,0
20,0,2,3,4,3,1577,11,0,0,0,0,1,0,0,0,0
31,1,2,3,2,3,1935,24,1,0,0,0,0,0,0,0,1
33,1,2,2,2,2,950,15,0,1,0,0,0,0,0,0,1
26,0,2,3,2,1,763,12,0,0,0,0,1,0,0,0,0
33,1,2,3,2,3,1414,8,0,0,0,0,0,1,0,0,0
26,1,2,3,2,2,3414,21,0,0,0,1,0,0,0,0,1
53,0,3,3,1,1,7485,30,0,1,0,0,0,0,0,0,1
52,1,2,3,5,2,338,6,0,0,0,0,0,1,0,0,0
31,1,3,2,2,1,1963,12,0,0,0,0,0,1,0,0,0
28,1,2,3,2,1,9572,36,1,0,0,0,0,0,0,0,1
30,1,3,3,2,3,4455,36,1,0,0,0,0,0,0,0,1
40,1,1,3,1,2,1647,21,0,1,0,0,0,0,0,0,1
31,1,2,3,2,1,1360,15,0,0,0,0,0,1,0,0,0
68,1,0,1,2,3,1175,16,0,1,0,0,0,0,0,0,0
20,1,2,3,3,2,674,12,0,0,0,0,0,1,0,0,1
33,0,2,3,2,3,3244,18,0,0,0,0,1,0,0,0,0
34,1,1,1,3,3,3844,48,1,0,0,0,0,0,0,0,1
29,1,2,2,2,1,2108,6,0,0,0,0,0,1,0,0,0
21,1,2,2,3,3,3031,45,0,0,0,0,0,1,0,0,1
34,0,3,3,2,3,1501,9,0,0,0,1,0,0,0,0,1
28,0,2,3,2,1,1382,6,0,0,0,0,0,1,0,0,0
27,0,2,2,3,3,951,12,0,0,0,0,1,0,0,0,1
40,1,3,3,2,3,4297,18,0,0,0,0,1,0,0,0,1
52,1,2,3,5,1,936,9,0,0,0,1,0,0,0,0,0
27,1,1,3,2,2,1168,12,0,1,0,0,0,0,0,0,0
21,1,2,2,2,2,902,12,0,0,0,1,0,0,0,0,1
38,1,1,3,2,1,1495,12,0,1,0,0,0,0,0,0,0
38,1,3,1,2,2,10623,30,0,1,0,0,0,0,0,0,0
43,1,2,3,2,1,1935,12,0,0,0,0,1,0,0,0,0
26,1,2,3,2,3,1424,12,0,0,1,0,0,0,0,0,0
21,1,1,3,2,2,6568,24,1,0,0,0,0,0,0,0,0
55,1,2,3,4,1,1413,12,0,1,0,0,0,0,0,0,0
33,1,2,3,1,1,3074,9,0,0,0,0,0,1,0,0,0
45,0,1,3,1,1,3835,36,0,0,0,0,0,1,0,0,0
50,1,2,3,2,2,5293,27,1,0,0,0,0,0,0,0,1
66,1,3,3,2,4,1908,30,1,0,0,0,0,0,0,0,1
51,1,2,3,1,1,3342,36,0,0,0,0,0,1,0,0,0
31,1,2,3,2,2,3104,18,1,0,0,0,0,0,0,0,0
24,1,1,2,2,2,3021,24,0,0,0,0,1,0,0,0,0
64,0,2,3,2,1,1364,10,0,1,0,0,0,0,0,0,0
26,1,1,3,2,3,625,12,0,0,0,0,0,1,0,0,0
30,1,2,3,2,1,707,12,0,0,0,0,0,1,0,0,0
32,1,2,3,1,1,2978,24,1,0,0,0,0,0,0,0,0
27,1,2,3,2,1,2613,36,0,0,0,0,0,0,1,0,0
22,1,2,3,2,1,1478,9,0,0,0,0,0,1,0,0,1
22,1,2,1,2,2,3149,24,0,0,0,0,1,0,0,0,0
26,1,2,3,2,4,4210,36,0,0,0,0,0,1,0,0,1
51,1,1,1,5,1,2507,9,0,1,0,0,0,0,0,0,0
25,1,1,3,2,3,866,18,0,0,0,0,0,1,0,0,0
42,1,1,3,2,1,1544,4,0,0,0,0,0,1,0,0,0
30,1,3,3,2,2,1823,24,0,0,0,0,0,1,0,0,1
61,1,1,2,3,3,2767,21,1,0,0,0,0,0,0,0,1
39,1,2,3,2,2,2522,30,0,0,0,0,0,1,0,0,0
29,0,2,3,1,2,915,24,0,1,0,0,0,0,0,0,1
51,1,2,3,2,1,1595,6,0,0,0,0,0,1,0,0,0
27,0,2,3,2,1,1185,12,1,0,0,0,0,0,0,0,0
35,0,1,3,5,1,3447,12,0,0,0,1,0,0,0,0,0
52,1,2,3,2,1,717,12,0,0,0,0,0,1,0,0,0
35,1,2,2,3,1,1204,6,0,1,0,0,0,0,0,0,0
26,1,2,3,2,4,1925,24,0,0,0,0,1,0,0,0,0
39,0,1,3,4,2,666,6,0,1,0,0,0,0,0,0,0
24,0,2,3,2,3,2150,30,0,1,0,0,0,0,0,0,1
35,1,2,3,3,1,4151,24,0,0,0,0,1,0,0,0,0
27,1,1,3,1,3,7418,60,0,0,0,0,0,1,0,0,0
35,1,1,3,2,1,2684,24,0,0,0,0,0,1,0,0,0
23,0,2,3,3,1,3812,15,0,1,0,0,0,0,0,0,0
27,1,2,3,2,2,1657,12,0,0,0,0,1,0,0,0,0
55,0,2,3,2,2,1603,24,0,0,0,0,0,1,0,0,0
36,1,3,1,2,2,5302,18,0,1,0,0,0,0,0,0,0
37,1,2,3,2,3,802,15,0,0,0,0,0,1,0,0,1
36,1,2,3,1,1,6304,36,1,0,0,0,0,0,0,0,0
32,1,2,3,1,1,2662,18,0,1,0,0,0,0,0,0,0
37,0,2,2,5,1,1402,12,0,0,0,0,1,0,0,0,0
36,1,3,1,1,3,12169,48,0,1,0,0,0,0,0,0,0
28,1,2,3,2,3,3060,48,0,0,0,0,0,1,0,0,1
34,1,1,3,2,2,11998,30,0,0,0,0,0,0,1,0,1
32,1,2,3,2,1,2697,9,0,0,0,0,0,1,0,0,0
32,0,2,3,2,1,4611,6,0,0,0,0,1,0,0,0,1
29,1,3,2,3,1,1901,24,0,0,0,0,0,1,0,0,0
50,1,2,3,2,1,1574,12,0,0,0,0,1,0,0,0,0
35,0,1,3,2,2,10722,47,0,1,0,0,0,0,0,0,0
31,1,3,1,3,3,7582,48,0,0,0,0,0,0,0,1,0
56,1,2,1,2,4,4796,42,0,1,0,0,0,0,0,0,0
46,1,3,3,1,1,7629,48,1,0,0,0,0,0,0,0,0
26,0,2,3,2,3,9960,48,0,0,0,0,1,0,0,0,1
20,0,2,2,1,1,4675,12,0,1,0,0,0,0,0,0,0
45,1,1,3,1,1,1287,10,0,1,0,0,0,0,0,0,0
43,1,2,3,2,1,2515,18,0,0,0,0,1,0,0,0,0
44,1,2,1,5,1,10127,48,0,1,0,0,0,0,0,0,1
24,0,1,2,1,1,4811,30,0,1,0,0,0,0,0,0,0
24,0,2,3,2,3,1237,8,0,0,0,0,1,0,0,0,1
25,1,2,3,3,1,5511,24,0,0,0,0,1,0,0,0,0
26,0,2,3,2,4,3749,24,0,0,0,0,1,0,0,0,0
29,1,1,3,1,4,1494,4,0,1,0,0,0,0,0,0,0
32,1,2,3,2,1,701,12,0,0,0,1,0,0,0,0,0
34,0,2,3,4,1,1525,24,0,1,0,0,0,0,0,0,0
31,1,2,3,2,4,4473,36,0,0,0,0,0,1,0,0,0
28,1,2,3,2,3,1068,6,0,0,0,0,0,1,0,0,0
75,1,3,1,2,2,6615,24,0,1,0,0,0,0,0,0,0
30,0,2,3,3,1,1864,18,0,0,0,1,0,0,0,0,1
23,1,2,2,2,2,4110,24,0,0,0,0,1,0,0,0,1
24,0,2,2,1,2,1275,15,0,0,1,0,0,0,0,0,1
28,1,2,3,2,2,4169,24,0,0,0,0,1,0,0,0,0
24,0,2,1,2,3,5743,24,0,0,0,1,0,0,0,0,0
37,1,1,3,2,4,3949,10,0,1,0,0,0,0,0,0,0
43,0,1,3,2,1,1459,15,0,0,0,0,0,1,0,0,0
23,0,0,2,5,3,3758,24,0,0,0,0,0,1,0,0,0
32,1,2,1,4,3,1136,9,0,0,0,1,0,0,0,0,1
23,0,2,2,2,1,1236,9,0,0,1,0,0,0,0,0,0
29,0,2,3,2,3,959,9,0,0,0,0,1,0,0,0,1
38,1,3,3,1,1,3229,18,0,1,0,0,0,0,0,0,0
23,1,1,3,2,3,1246,24,0,1,0,0,0,0,0,0,1
49,1,2,3,1,1,2331,12,0,0,0,0,0,1,0,0,0
61,1,2,1,1,3,1239,18,0,0,0,1,0,0,0,0,0
36,0,2,3,2,4,2247,12,0,1,0,0,0,0,0,0,0
25,1,0,3,2,2,2473,18,0,0,0,0,1,0,0,0,1
40,0,2,2,2,3,3001,18,0,0,0,0,1,0,0,0,0
36,1,2,3,1,1,3079,36,0,1,0,0,0,0,0,0,0
33,1,2,3,2,1,6070,18,0,0,0,0,0,1,0,0,0
60,0,3,1,3,3,14782,60,0,0,0,0,0,0,0,1,1
37,0,2,2,2,2,7685,48,1,0,0,0,0,0,0,0,1
36,1,2,1,1,1,846,7,0,0,0,0,0,1,0,0,0
57,1,3,1,2,3,14318,36,0,1,0,0,0,0,0,0,1
52,0,1,3,3,1,362,6,0,1,0,0,0,0,0,0,0
39,1,2,3,1,2,2212,20,0,0,0,0,1,0,0,0,0
25,0,2,2,1,1,1283,22,0,1,0,0,0,0,0,0,0
26,1,1,3,3,1,4272,30,1,0,0,0,0,0,0,0,0
25,0,2,3,2,1,2238,18,0,0,0,0,0,1,0,0,0
21,0,2,2,1,1,1126,18,0,0,0,0,0,1,0,0,0
27,1,2,3,5,3,2326,15,1,0,0,0,0,0,0,0,0
27,0,2,3,2,1,1449,9,1,0,0,0,0,0,0,0,0
19,0,1,2,4,3,983,12,0,0,0,0,1,0,0,0,0
31,0,2,3,2,2,1957,6,0,0,0,0,0,1,0,0,0
32,1,2,2,3,3,11760,39,0,0,0,1,0,0,0,0,0
55,0,3,1,2,2,2578,12,0,0,0,0,1,0,0,0,0
46,1,2,3,2,2,2348,36,0,0,0,0,1,0,0,0,0
43,0,1,3,4,1,1516,24,0,0,0,0,0,1,0,0,0
39,1,2,3,2,1,1473,18,0,0,0,0,0,1,0,0,0
28,1,2,3,1,3,1887,18,1,0,0,0,0,0,0,0,0
27,1,2,3,2,1,8648,24,1,0,0,0,0,0,0,0,1
27,1,1,3,2,1,802,14,0,1,0,0,0,0,0,0,0
43,1,2,3,1,3,2899,18,0,1,0,0,0,0,0,0,0
22,1,2,3,2,3,2039,24,0,0,0,0,0,1,0,0,1
43,1,2,3,1,1,2197,24,0,1,0,0,0,0,0,0,0
27,1,2,3,2,2,1053,15,0,0,0,0,0,1,0,0,0
28,1,2,3,5,4,939,12,0,1,0,0,0,0,0,0,1
20,0,2,3,2,3,1967,24,0,0,0,0,0,1,0,0,0
35,1,3,3,2,1,7253,33,0,1,0,0,0,0,0,0,0
35,0,2,3,1,2,1381,24,0,1,0,0,0,0,0,0,1
31,0,3,3,5,1,2782,21,0,1,0,0,0,0,0,0,0
20,0,2,2,4,1,3186,15,0,1,0,0,0,0,0,0,0
30,1,2,3,1,3,2028,12,0,1,0,0,0,0,0,0,0
47,1,1,3,2,3,958,12,0,1,0,0,0,0,0,0,0
25,0,2,3,1,3,2762,12,0,0,0,0,1,0,0,0,1
29,1,2,3,2,1,2743,28,0,0,0,0,0,1,0,0,0
46,1,2,3,4,1,1149,18,0,0,0,0,0,1,0,0,0
20,1,2,3,2,1,1313,9,0,0,0,0,1,0,0,0,0
55,0,0,1,2,2,1190,18,0,0,0,0,0,0,1,0,1
74,1,1,3,2,1,3448,5,1,0,0,0,0,0,0,0,0
36,1,3,1,2,2,1872,6,0,0,0,0,1,0,0,0,0
33,1,2,3,2,1,2058,24,0,0,0,0,0,0,1,0,0
25,1,2,3,1,3,1484,12,0,0,0,0,0,1,0,0,1
65,1,0,3,2,2,3394,42,0,0,0,0,0,0,1,0,0
30,0,2,3,2,2,1620,12,0,0,0,0,1,0,0,0,0
29,1,2,3,2,3,2629,20,0,0,0,0,0,0,0,1,0
41,1,1,3,2,1,719,12,0,0,0,1,0,0,0,0,1
41,0,1,2,1,1,1244,9,0,0,0,1,0,0,0,0,0
35,1,2,3,2,3,2576,7,0,0,0,0,0,1,0,0,0
55,0,3,3,1,4,1424,12,0,0,0,0,1,0,0,0,0
61,1,2,3,4,3,1512,15,0,0,0,0,0,0,1,0,1
30,1,3,3,1,1,11054,36,0,1,0,0,0,0,0,0,0
29,0,2,3,2,1,518,6,0,0,0,0,0,1,0,0,0
35,1,3,3,2,1,2670,24,0,1,0,0,0,0,0,0,0
31,1,2,3,2,2,4817,24,0,1,0,0,0,0,0,0,1
29,0,3,3,2,1,2679,24,0,1,0,0,0,0,0,0,0
36,1,2,2,2,2,3905,11,0,1,0,0,0,0,0,0,0
35,1,2,1,2,2,3386,12,0,1,0,0,0,0,0,0,1
32,1,2,3,2,1,4594,18,0,0,0,0,0,1,0,0,0
37,1,2,3,2,2,3620,36,0,0,0,0,1,0,0,0,0
34,0,3,2,2,3,3017,12,0,0,0,0,1,0,0,0,0
63,1,2,3,2,2,2924,24,0,1,0,0,0,0,0,0,0
29,0,1,2,2,2,1659,24,0,0,0,0,0,1,0,0,1
35,1,1,3,2,1,4679,24,0,1,0,0,0,0,0,0,0
22,1,2,2,3,3,3092,24,0,0,0,0,0,1,0,0,1
23,0,2,3,2,2,448,6,0,0,0,1,0,0,0,0,1
33,1,2,3,2,3,1245,18,0,0,0,0,0,1,0,0,1
26,0,2,2,2,2,3114,18,0,0,0,0,1,0,0,0,1
44,1,2,3,2,2,1478,15,0,0,0,0,1,0,0,0,0
26,1,2,3,2,3,1201,24,0,1,0,0,0,0,0,0,0
44,1,2,3,5,1,1163,12,0,1,0,0,0,0,0,0,0
47,1,3,3,2,3,1209,6,0,1,0,0,0,0,0,0,1
52,1,2,3,2,1,3077,12,0,0,0,0,0,1,0,0,0
62,0,2,1,2,1,3757,24,0,1,0,0,0,0,0,0,0
35,1,1,2,3,1,1418,10,0,1,0,0,0,0,0,0,0
26,1,2,2,2,1,3518,6,0,1,0,0,0,0,0,0,0
26,1,2,3,2,1,1934,12,0,0,0,0,0,1,0,0,0
27,0,2,3,3,1,1237,6,0,0,0,0,0,1,0,0,0
38,1,2,3,1,3,368,6,0,0,0,0,0,1,0,0,0
32,1,1,3,2,3,1301,18,0,0,0,0,0,1,0,0,0
42,1,2,1,2,2,5493,36,0,1,0,0,0,0,0,0,0
24,0,2,2,2,2,1207,24,0,1,0,0,0,0,0,0,1
27,1,1,3,1,1,1309,10,0,1,0,0,0,0,0,0,1
34,1,3,3,3,3,6850,15,0,1,0,0,0,0,0,0,1
28,1,2,3,2,1,1413,24,0,0,0,0,0,1,0,0,0
26,1,2,3,2,2,759,12,0,1,0,0,0,0,0,0,1
32,1,3,1,2,1,4686,36,0,1,0,0,0,0,0,0,0
20,1,2,2,2,3,585,12,0,0,0,0,0,1,0,0,0
40,1,1,3,2,2,1361,6,0,1,0,0,0,0,0,0,0
23,0,2,2,2,1,7127,36,0,0,0,0,1,0,0,0,1
43,1,2,3,3,2,1203,6,0,1,0,0,0,0,0,0,0
44,1,2,1,2,1,5507,24,0,0,0,0,0,0,1,0,0
53,1,2,1,2,2,7119,48,0,0,0,0,1,0,0,0,1
26,0,1,3,2,3,1113,18,0,0,0,0,0,1,0,0,0
31,0,2,3,3,1,1532,15,0,0,0,1,0,0,0,0,0
31,1,2,2,2,2,2302,36,0,0,0,0,0,1,0,0,1
41,1,1,3,2,2,662,6,0,1,0,0,0,0,0,0,0
32,1,2,3,2,3,2273,36,0,0,0,1,0,0,0,0,0
41,1,2,2,2,1,1503,12,0,1,0,0,0,0,0,0,0
25,1,2,3,1,1,3105,24,0,0,0,0,0,1,0,0,0
33,1,2,2,2,4,2319,21,0,0,0,1,0,0,0,0,1
45,0,1,3,2,4,3049,18,0,0,0,0,1,0,0,0,0
23,1,2,2,2,3,1534,12,0,0,0,0,0,1,0,0,1
31,1,2,3,1,2,6350,30,0,0,0,0,1,0,0,0,1
43,1,2,1,2,2,1333,24,0,1,0,0,0,0,0,0,1
32,1,2,3,2,1,1552,24,0,0,0,0,0,1,0,0,0
24,0,1,3,2,2,626,12,0,0,0,0,0,1,0,0,1
23,0,2,3,1,1,996,12,0,0,0,0,0,0,1,0,0
45,1,1,3,5,1,1750,6,0,0,0,0,0,1,0,0,0
27,1,2,3,3,3,1995,12,0,1,0,0,0,0,0,0,0
22,1,2,3,2,3,1331,12,0,0,0,0,0,1,0,0,1
28,0,2,3,3,3,2278,18,0,1,0,0,0,0,0,0,1
29,0,2,3,1,1,5003,21,0,1,0,0,0,0,0,0,1
27,1,2,3,2,2,3552,24,0,0,0,0,1,0,0,0,1
31,1,1,3,2,3,1928,18,0,0,0,0,1,0,0,0,1
37,1,2,1,1,3,12389,36,0,1,0,0,0,0,0,0,1
37,1,3,3,1,3,4712,24,1,0,0,0,0,0,0,0,0
23,0,2,2,3,3,1553,24,0,0,0,0,0,1,0,0,0
36,1,2,3,2,2,1372,12,0,1,0,0,0,0,0,0,1
34,1,2,3,4,1,2578,24,0,0,0,0,0,1,0,0,0
31,0,2,3,2,2,6758,48,0,0,0,0,0,1,0,0,1
38,1,2,3,2,1,5954,30,0,0,0,0,0,1,0,0,0
26,0,3,2,1,1,5433,24,0,1,0,0,0,0,0,0,0
22,0,1,3,2,2,806,15,1,0,0,0,0,0,0,0,0
27,1,1,3,2,1,937,24,0,0,0,1,0,0,0,0,0
30,1,2,3,2,3,1056,18,0,1,0,0,0,0,0,0,1
33,1,1,2,2,3,2384,36,0,0,0,0,0,0,1,0,1
20,0,2,2,2,2,2039,18,0,0,0,0,1,0,0,0,1
60,1,2,3,2,2,2246,12,0,0,0,0,1,0,0,0,1
36,0,1,3,4,1,1572,21,1,0,0,0,0,0,0,0,0
20,0,1,2,2,3,2718,24,0,1,0,0,0,0,0,0,1
32,0,1,3,3,3,931,6,0,1,0,0,0,0,0,0,1
23,0,2,2,2,2,1442,24,0,1,0,0,0,0,0,0,1
32,1,2,1,2,1,3863,24,1,0,0,0,0,0,0,0,0
30,0,2,3,2,3,918,9,0,0,0,0,1,0,0,0,1
34,0,1,1,2,3,1837,24,0,0,0,1,0,0,0,0,1
74,1,3,3,2,1,4526,24,1,0,0,0,0,0,0,0,0
45,1,2,1,1,1,1300,15,0,1,0,0,0,0,0,0,0
48,0,1,1,3,4,1240,10,0,1,0,0,0,0,0,0,1
29,0,2,3,4,2,3357,21,0,0,0,0,0,1,0,0,0
22,0,2,2,2,2,3632,24,0,1,0,0,0,0,0,0,0
22,0,2,3,2,1,1808,18,0,0,0,0,1,0,0,0,1
48,1,3,3,1,3,12204,48,1,0,0,0,0,0,0,0,0
21,0,2,2,3,3,3441,30,0,0,0,0,1,0,0,0,1
49,1,1,3,2,1,640,12,0,1,0,0,0,0,0,0,0
27,1,2,3,2,3,3652,21,1,0,0,0,0,0,0,0,0
32,1,2,3,2,1,1530,18,0,1,0,0,0,0,0,0,1
22,0,2,2,2,2,1858,12,0,0,0,0,1,0,0,0,0
65,1,2,1,2,2,2600,18,0,0,0,0,0,1,0,0,1
35,1,2,3,1,1,1979,15,0,0,0,0,0,1,0,0,0
41,1,2,3,2,4,2116,6,0,0,0,0,1,0,0,0,0
64,1,1,3,1,1,3832,9,0,0,0,1,0,0,0,0,0
23,1,2,3,1,3,1444,15,0,0,0,0,0,1,0,0,0
47,1,2,3,2,1,1393,12,0,0,0,1,0,0,0,0,0
28,0,2,3,5,1,1376,24,0,0,0,0,0,1,0,0,0
27,0,0,3,2,2,750,18,0,0,0,1,0,0,0,0,1
38,1,1,3,2,3,1308,15,0,0,0,0,0,0,1,0,0
33,1,2,3,2,1,1851,24,0,0,0,0,0,1,0,0,0
32,1,3,3,2,2,1880,18,0,0,0,0,0,1,0,0,0
27,1,2,2,1,1,7980,36,1,0,0,0,0,0,0,0,1
26,0,2,3,5,1,1386,12,0,1,0,0,0,0,0,0,1
38,1,2,1,2,4,947,24,0,1,0,0,0,0,0,0,1
40,1,1,2,2,2,684,12,0,0,0,1,0,0,0,0,1
50,1,3,1,2,2,7476,48,0,0,0,1,0,0,0,0,0
45,1,2,3,2,2,2303,24,0,1,0,0,0,0,0,0,1
35,1,2,3,2,1,2346,24,0,1,0,0,0,0,0,0,0
41,1,1,3,2,3,888,12,0,1,0,0,0,0,0,0,1
37,1,2,3,1,1,10222,48,0,0,0,0,0,1,0,0,0
41,1,2,3,2,3,6361,18,0,0,0,0,1,0,0,0,0
50,1,2,3,2,1,2241,21,0,0,0,0,1,0,0,0,0
50,0,1,3,2,4,1047,6,0,0,0,1,0,0,0,0,0
27,1,3,3,2,1,6314,24,0,0,0,0,0,0,0,1,0
34,1,2,3,4,3,3496,30,0,0,0,0,1,0,0,0,0
27,0,2,3,2,1,3609,48,1,0,0,0,0,0,0,0,0
27,1,1,3,3,1,4139,24,1,0,0,0,0,0,0,0,0
31,1,2,3,3,1,5742,36,1,0,0,0,0,0,0,0,0
24,1,2,3,5,1,2080,6,0,1,0,0,0,0,0,0,0
26,0,3,2,2,1,4530,30,0,0,0,0,0,1,0,0,0
26,0,2,3,2,1,1453,18,0,0,0,0,0,1,0,0,0
37,1,2,1,1,1,2279,12,0,0,0,0,0,1,0,0,0
33,1,2,3,2,1,1478,15,0,0,0,0,0,1,0,0,0
47,1,2,1,2,1,5103,24,0,0,0,0,0,1,0,0,0
27,1,2,3,1,4,1347,10,0,0,0,0,0,1,0,0,0
35,1,2,3,3,1,2753,9,0,0,0,0,0,1,0,0,0
29,1,2,3,3,3,2896,24,0,0,0,0,0,1,0,0,0
